date, registeredUsers, appOpens
2021-4Q,Samsung,3782393,0.17210530257673384
2021-4Q,Oppo,3095179,0.1408358989465538
2021-4Q,Realme,1624796,0.07393097629079444
2021-4Q,Tecno,521804,0.023742967826386633
2021-4Q,Apple,462924,0.021063827870354015
2021-4Q,OnePlus,336937,0.015331205491945698
2021-4Q,Huawei,287470,0.01308037301563684
2021-4Q,Motorola,189233,0.00861042274626224
2021-4Q,Others,1454977,0.06620392350218195
2021-3Q,Vivo,5212563,0.2542780018893176
2021-3Q,Xiaomi,4289230,0.20923619226160292
2021-3Q,Samsung,3672997,0.17917526140316345
2021-3Q,Oppo,2855694,0.13930578188260034
2021-3Q,Realme,1363093,0.06649407679663835
2021-3Q,Tecno,456211,0.02225477591732272
2021-3Q,Apple,403105,0.019664171723505954
2021-3Q,Huawei,298651,0.014568721671516793
2021-3Q,OnePlus,283924,0.013850312678891863
2021-3Q,Motorola,186498,0.009097700842436619
2021-3Q,Others,1477499,0.07207500293300337
2021-2Q,Vivo,4603263,0.24251971117410398
2021-2Q,Xiaomi,4079016,0.2149001224119823
2021-2Q,Samsung,3591961,0.18923996831565906
2021-2Q,Oppo,2591657,0.13653964744190042
2021-2Q,Realme,1162747,0.06125851740570892
2021-2Q,Tecno,375642,0.019790437640617702
2021-2Q,Apple,373677,0.01968691298159711
2021-2Q,Huawei,291917,0.015379444217462897
2021-2Q,OnePlus,233039,0.012277497716793939
2021-2Q,Motorola,188248,0.009917715018477703
2021-2Q,Others,1489818,0.07849002567569596
2021-1Q,Vivo,4143832,0.23463061845340447
2021-1Q,Xiaomi,3873176,0.21930562828292346
2021-1Q,Samsung,3430073,0.19421640388179937
2021-1Q,Oppo,2390404,0.13534862631339586
2021-1Q,Realme,987022,0.05588681739199759
2021-1Q,Apple,347215,0.019659887318380385
2021-1Q,Tecno,301891,0.017093567508411713
2021-1Q,Huawei,295928,0.01675593259033645
2021-1Q,OnePlus,208798,0.011822487946382465
2021-1Q,Gionee,189685,0.010740278288630915
2021-1Q,Others,1493064,0.08453975202433735
2022-4Q,null,null,null
2022-3Q,null,null,null
2022-2Q,null,null,null
2022-1Q,Vivo,6252325,0.2672064280746705
2022-1Q,Xiaomi,4620642,0.1974729791288523
2022-1Q,Samsung,3887688,0.16614862854198392
2022-1Q,Oppo,3333119,0.14244794094002114
2022-1Q,Realme,1857144,0.07936900507576075
2022-1Q,Tecno,613379,0.026214058233699194
2022-1Q,Apple,510886,0.02183380153996411
2022-1Q,OnePlus,385558,0.016477642476297027
2022-1Q,Huawei,284638,0.01216461128849157
2022-1Q,Motorola,189003,0.008077445834213184
2022-1Q,Others,1464475,0.06258745886604632
2019-4Q,Xiaomi,2527395,0.23133984699906116
2019-4Q,Vivo,2262135,0.20705982436113912
2019-4Q,Samsung,2211270,0.2024040023318927
2019-4Q,Oppo,1410408,0.12909876411334667
2019-4Q,Realme,530557,0.04856343199392295
2019-4Q,Apple,250014,0.022884511723582295
2019-4Q,Huawei,204976,0.0187620520252986
2019-4Q,OnePlus,162057,0.014833550586721447
2019-4Q,Gionee,157774,0.014441515085861084
2019-4Q,Motorola,147914,0.013539000484300685
2019-4Q,Others,1060531,0.0970735002948733
2019-3Q,Xiaomi,2275622,0.232270224543405
2019-3Q,Samsung,1996093,0.20373900820062335
2019-3Q,Vivo,1985897,0.20269831374018812
2019-3Q,Oppo,1244255,0.12699973380432006
2019-3Q,Realme,458929,0.046842376229215714
2019-3Q,Apple,232599,0.023741123068142012
2019-3Q,Huawei,184875,0.018869987090326074
2019-3Q,OnePlus,152982,0.01561470380014747
2019-3Q,Gionee,146595,0.014962789763387968
2019-3Q,Motorola,139254,0.01421350200014208
2019-3Q,Others,980203,0.10004823776010216
2019-2Q,Xiaomi,2038775,0.2321026965705006
2019-2Q,Samsung,1811211,0.20619585641287191
2019-2Q,Vivo,1744564,0.19860848241704884
2019-2Q,Oppo,1100301,0.12526288047441153
2019-2Q,Realme,400579,0.045603593378138615
2019-2Q,Apple,212354,0.024175269967275488
2019-2Q,Huawei,163775,0.01864483286818493
2019-2Q,OnePlus,142119,0.01617942300347168
2019-2Q,Gionee,135881,0.015469262921458322
2019-2Q,Motorola,131957,0.015022538304302115
2019-2Q,Others,902419,0.102735163682336
2019-1Q,Xiaomi,1788113,0.2318549924249929
2019-1Q,Samsung,1592757,0.20652423094617312
2019-1Q,Vivo,1503951,0.19500923471422696
2019-1Q,Oppo,948608,0.12300089572319405
2019-1Q,Realme,350506,0.0454482272512501
2019-1Q,Apple,191305,0.024805490103736883
2019-1Q,Huawei,143491,0.01860570596939604
2019-1Q,OnePlus,131526,0.01705426879268235
2019-1Q,Gionee,123156,0.015968975924392042
2019-1Q,Motorola,121229,0.015719112201907522
2019-1Q,Others,817562,0.10600886594804805
2023-4Q,null,null,null
2023-3Q,null,null,null
2023-2Q,null,null,null
2023-1Q,null,null,null
2018-4Q,Xiaomi,1482976,0.2332186040689206
2018-4Q,Samsung,1317264,0.2071580870292187
2018-4Q,Vivo,1200927,0.1888624755415304
2018-4Q,Oppo,760058,0.11952969284156699
2018-4Q,Realme,293498,0.04615664303199786
2018-4Q,Apple,166540,0.02619073155711086
2018-4Q,OnePlus,117138,0.018421579879529554
2018-4Q,Huawei,115507,0.018165082442459495
2018-4Q,Motorola,107515,0.01690822927442521
2018-4Q,Gionee,106066,0.01668035386895953
2018-4Q,Others,691249,0.10870852046428081
2018-3Q,Xiaomi,1205544,0.23293497206911162
2018-3Q,Samsung,1072593,0.20724620627411747
2018-3Q,Vivo,938611,0.18135823086404224
2018-3Q,Oppo,601973,0.11631310341336304
2018-3Q,Realme,239840,0.046341837130005815
2018-3Q,Apple,140247,0.027098497464859598
2018-3Q,OnePlus,101721,0.0196545114021903
2018-3Q,Gionee,95819,0.018514128135256953
2018-3Q,Motorola,91763,0.017730428621417296
2018-3Q,Huawei,91725,0.017723086268970078
2018-3Q,Others,595617,0.1150849983566656
2018-2Q,Xiaomi,966424,0.22939289298460655
2018-2Q,Samsung,874984,0.20768845876679695
2018-2Q,Vivo,735141,0.17449496364080017
2018-2Q,Oppo,479239,0.11375340496619482
2018-2Q,Realme,195523,0.046409843521093466
2018-2Q,Apple,119357,0.028330885333935917
2018-2Q,OnePlus,87155,0.02068733556707344
2018-2Q,Gionee,84445,0.020044082978159794
2018-2Q,Lenovo,79981,0.018984496425794285
2018-2Q,Motorola,78566,0.018648628376601365
2018-2Q,Others,512149,0.12156500743894322
2018-1Q,Xiaomi,713005,0.2257629499316383
2018-1Q,Samsung,662282,0.20970222930642182
2018-1Q,Vivo,535439,0.16953918717042166
2018-1Q,Oppo,352258,0.111537514066548
2018-1Q,Realme,149488,0.04733326114035771
2018-1Q,Apple,94107,0.029797650688588
2018-1Q,OnePlus,71745,0.0227170396320438
2018-1Q,Gionee,69299,0.021942548323381467
2018-1Q,Lenovo,63011,0.019951542048292036
2018-1Q,Motorola,61235,0.019389196764488147
2018-1Q,Others,386333,0.12232688092781906
2020-4Q,Vivo,3720519,0.22784043400242532
2020-4Q,Xiaomi,3613815,0.22130600005119572
2020-4Q,Samsung,3222360,0.19733373244755778
2020-4Q,Oppo,2201891,0.13484134903384024
2020-4Q,Realme,880750,0.05393614768467413
2020-4Q,Apple,323405,0.019804961500950367
2020-4Q,Huawei,283175,0.017341321170147708
2020-4Q,Tecno,259273,0.015877589348451335
2020-4Q,OnePlus,195918,0.011997799809351103
2020-4Q,Gionee,188604,0.01154989860677863
2020-4Q,Others,1439784,0.0881707663446277
2020-3Q,Xiaomi,3353468,0.2240213576859265
2020-3Q,Vivo,3346801,0.22357598281081448
2020-3Q,Samsung,2973921,0.19866652076915245
2020-3Q,Oppo,2001908,0.13373324216074753
2020-3Q,Realme,784695,0.05241989464916858
2020-3Q,Apple,302588,0.020213753218897308
2020-3Q,Huawei,265862,0.017760350239541808
2020-3Q,Tecno,214914,0.014356876542645763
2020-3Q,OnePlus,186566,0.012463148185112415
2020-3Q,Gionee,180038,0.01202705891186641
2020-3Q,Others,1358651,0.09076181482612677
2020-2Q,Xiaomi,3073847,0.22663138296040883
2020-2Q,Vivo,2941265,0.216856256867387
2020-2Q,Samsung,2715434,0.20020598382343519
2020-2Q,Oppo,1799104,0.13264597346894733
2020-2Q,Realme,689124,0.05080836006190574
2020-2Q,Apple,283321,0.020888947970320575
2020-2Q,Huawei,246837,0.0181990224873907
2020-2Q,Tecno,183365,0.013519301232798953
2020-2Q,OnePlus,177245,0.013068080315258912
2020-2Q,Gionee,172589,0.012724798519169626
2020-2Q,Others,1281070,0.09445189229297715
2020-1Q,Xiaomi,2776323,0.22865350694812484
2020-1Q,Vivo,2582003,0.21264962358507247
2020-1Q,Samsung,2440121,0.20096444975161942
2020-1Q,Oppo,1591219,0.13105024331552498
2020-1Q,Realme,608298,0.05009844710775023
2020-1Q,Apple,267588,0.022038118265502546
2020-1Q,Huawei,225019,0.01853220373852758
2020-1Q,OnePlus,170114,0.014010316047870982
2020-1Q,Gionee,158979,0.013093255316872691
2020-1Q,Motorola,156126,0.012858286815252742
2020-1Q,Others,1166263,0.09605154910788151
2024-2Q,null,null,null
2024-1Q,null,null,null
2021-4Q,Xiaomi,5518238,0.24537466690980744
2021-4Q,Vivo,4381023,0.19480712128567224
2021-4Q,Samsung,4017419,0.17863905996119264
2021-4Q,Oppo,2580845,0.1147601792856419
2021-4Q,Realme,2528884,0.11244967490592858
2021-4Q,Apple,544986,0.024233416213745824
2021-4Q,OnePlus,525373,0.023361302082006298
2021-4Q,Motorola,474422,0.02109570848968179
2021-4Q,Huawei,409934,0.01822817694796872
2021-4Q,Lenovo,224391,0.009977798507885778
2021-4Q,Others,1283514,0.05707289541046881
2021-3Q,Xiaomi,5256707,0.249607429247758
2021-3Q,Vivo,3981492,0.18905561650868394
2021-3Q,Samsung,3911188,0.18571732873540034
2021-3Q,Oppo,2382363,0.11312319746277974
2021-3Q,Realme,2134616,0.10135927533932025
2021-3Q,Motorola,486971,0.023123141432118997
2021-3Q,Apple,480993,0.022839284406790575
2021-3Q,OnePlus,459011,0.021795499674309913
2021-3Q,Huawei,435214,0.020665532188237568
2021-3Q,Lenovo,245241,0.011644928194808921
2021-3Q,Others,1286102,0.061068766809791765
2021-2Q,Xiaomi,4937684,0.25165424326757607
2021-2Q,Samsung,3798250,0.19358179451967175
2021-2Q,Vivo,3572140,0.18205786124544204
2021-2Q,Oppo,2173037,0.11075110959458802
2021-2Q,Realme,1817804,0.09264628721254192
2021-2Q,Motorola,503072,0.0256395920575529
2021-2Q,Apple,450689,0.022969837527881613
2021-2Q,Huawei,440324,0.022441574432983596
2021-2Q,OnePlus,394851,0.020123995299910987
2021-2Q,Lenovo,261201,0.013312382889576195
2021-2Q,Others,1271853,0.06482132195227489
2021-1Q,Xiaomi,4644641,0.2529246640647629
2021-1Q,Samsung,3635596,0.19797695817075972
2021-1Q,Vivo,3245151,0.17671521362241543
2021-1Q,Oppo,2010506,0.10948242386229423
2021-1Q,Realme,1531645,0.0834059719774841
2021-1Q,Motorola,518115,0.028214034695451085
2021-1Q,Huawei,455604,0.024809988252388553
2021-1Q,Apple,421002,0.022925730841327305
2021-1Q,OnePlus,355922,0.019381789094842537
2021-1Q,Lenovo,277980,0.015137445093543889
2021-1Q,Others,1267571,0.06902578032473027
2022-4Q,null,null,null
2022-3Q,null,null,null
2022-2Q,null,null,null
2022-1Q,Xiaomi,5743382,0.24073240824411116
2022-1Q,Vivo,4772765,0.20004924144575534
2022-1Q,Samsung,4124296,0.17286882683261443
2022-1Q,Realme,2864092,0.12004769395326531
2022-1Q,Oppo,2780974,0.11656382394280212
2022-1Q,Apple,594003,0.024897485957616393
2022-1Q,OnePlus,580737,0.024341444912851066
2022-1Q,Motorola,463652,0.019433856662711732
2022-1Q,Huawei,401477,0.0168278072161352
2022-1Q,Lenovo,222586,0.009329636061370064
2022-1Q,Others,1309987,0.0549077747707672
2019-4Q,Xiaomi,2985953,0.25395328393725297
2019-4Q,Samsung,2379139,0.20234416348589282
2019-4Q,Vivo,1922141,0.1634767925484545
2019-4Q,Oppo,1241235,0.10556619758846043
2019-4Q,Realme,844668,0.07183844234544604
2019-4Q,Motorola,381692,0.03246264654955318
2019-4Q,Huawei,317290,0.026985299989802584
2019-4Q,Apple,308354,0.026225299231162617
2019-4Q,OnePlus,286412,0.0243591469654869
2019-4Q,Lenovo,208785,0.01775702309675985
2019-4Q,Others,882214,0.07503170426172807
2019-3Q,Xiaomi,2656468,0.2539961733268201
2019-3Q,Samsung,2123659,0.20305204483963724
2019-3Q,Vivo,1674109,0.16006866249922433
2019-3Q,Oppo,1087660,0.10399578608914135
2019-3Q,Realme,727964,0.0696037258192778
2019-3Q,Motorola,348910,0.03336076505926697
2019-3Q,Apple,286412,0.02738506618370001
2019-3Q,Huawei,282587,0.02701934170933213
2019-3Q,OnePlus,271100,0.02592102091532852
2019-3Q,Lenovo,194180,0.018566373446471753
2019-3Q,Others,805644,0.07703104011179981
2019-2Q,Xiaomi,2389374,0.25448644547243193
2019-2Q,Samsung,1914378,0.20389577040288517
2019-2Q,Vivo,1466695,0.15621413690037164
2019-2Q,Oppo,963352,0.10260429142476576
2019-2Q,Realme,641519,0.0683266370241867
2019-2Q,Motorola,324778,0.03459131922739827
2019-2Q,Apple,264860,0.028209597973288536
2019-2Q,OnePlus,254273,0.027082002210458343
2019-2Q,Huawei,250859,0.026718385328026843
2019-2Q,Lenovo,189151,0.020146015503456544
2019-2Q,Others,729764,0.07772539853273026
2019-1Q,Xiaomi,2110547,0.2548040756637163
2019-1Q,Samsung,1688342,0.2038317188455079
2019-1Q,Vivo,1262871,0.15246506135021543
2019-1Q,Oppo,835541,0.10087396877877498
2019-1Q,Realme,564832,0.06819156155503205
2019-1Q,Motorola,291830,0.03523232290062355
2019-1Q,Apple,241108,0.02910871024200234
2019-1Q,OnePlus,237269,0.028645231889483775
2019-1Q,Huawei,220082,0.026570263813230417
2019-1Q,Lenovo,171471,0.020701509920477063
2019-1Q,Others,659126,0.07957557504093617
2023-4Q,null,null,null
2023-3Q,null,null,null
2023-2Q,null,null,null
2023-1Q,null,null,null
2018-4Q,Xiaomi,1753802,0.2557528652585838
2018-4Q,Samsung,1388061,0.20241770616277957
2018-4Q,Vivo,1011185,0.1474587559237024
2018-4Q,Oppo,675093,0.09844724151643865
2018-4Q,Realme,476746,0.06952275998121156
2018-4Q,Motorola,250601,0.03654456078090136
2018-4Q,OnePlus,210161,0.030647289668736397
2018-4Q,Apple,209737,0.030585458735216172
2018-4Q,Huawei,176237,0.025700231676424726
2018-4Q,Lenovo,149583,0.021813340869707494
2018-4Q,Others,556203,0.08110978942629789
2018-3Q,Xiaomi,1385112,0.25519707820209125
2018-3Q,Samsung,1103186,0.2032542089834268
2018-3Q,Vivo,761793,0.1403549660928544
2018-3Q,Oppo,518120,0.09545994125967253
2018-3Q,Realme,379712,0.06995924730871762
2018-3Q,Motorola,203756,0.0375406002302668
2018-3Q,OnePlus,181364,0.03341503278510624
2018-3Q,Apple,175343,0.03230570616902408
2018-3Q,Huawei,134429,0.02476759137573635
2018-3Q,Lenovo,122489,0.0225677309213233
2018-3Q,Others,462313,0.08517789667178063
2018-2Q,Xiaomi,1113800,0.25299031922481113
2018-2Q,Samsung,903290,0.20517474003643352
2018-2Q,Vivo,586965,0.13332417195528037
2018-2Q,Oppo,410549,0.0932527586347881
2018-2Q,Realme,305964,0.06949715391569412
2018-2Q,Motorola,169847,0.03857932011974905
2018-2Q,OnePlus,155418,0.035301893906699314
2018-2Q,Apple,151847,0.03449077123660432
2018-2Q,Lenovo,107441,0.024404321141886273
2018-2Q,Huawei,102929,0.023379458221844663
2018-2Q,Others,394490,0.08960509160620914
2018-1Q,Xiaomi,836581,0.25073985823255257
2018-1Q,Samsung,683687,0.20491450493788307
2018-1Q,Vivo,425959,0.1276683301113459
2018-1Q,Oppo,304487,0.09126077117894768
2018-1Q,Realme,236646,0.07092748280357865
2018-1Q,Motorola,129739,0.03888534220503829
2018-1Q,OnePlus,129421,0.03879003132071513
2018-1Q,Apple,123274,0.03694765394356277
2018-1Q,Lenovo,84138,0.025217821337049858
2018-1Q,Huawei,76654,0.0229747186380734
2018-1Q,Others,305864,0.09167348529125267
2020-4Q,Xiaomi,4325662,0.2533098430509883
2020-4Q,Samsung,3419866,0.20026662270778695
2020-4Q,Vivo,2950572,0.1727848662772636
2020-4Q,Oppo,1856052,0.10869000879275194
2020-4Q,Realme,1361491,0.07972862223755187
2020-4Q,Motorola,506158,0.02964050439886476
2020-4Q,Huawei,437125,0.025597946659647302
2020-4Q,Apple,394191,0.02308374078744759
2020-4Q,OnePlus,336518,0.019706422222502008
2020-4Q,Lenovo,276671,0.016201794681775874
2020-4Q,Others,1212259,0.07098962818341979
2020-3Q,Xiaomi,3978789,0.25354870716120315
2020-3Q,Samsung,3154020,0.2009902242517957
2020-3Q,Vivo,2687996,0.17129280056180043
2020-3Q,Oppo,1695723,0.10806010933314555
2020-3Q,Realme,1207622,0.07695582671999607
2020-3Q,Motorola,477313,0.03041681628787939
2020-3Q,Huawei,408520,0.026032975824929323
2020-3Q,Apple,370327,0.023599123270142467
2020-3Q,OnePlus,322028,0.020521264904901446
2020-3Q,Lenovo,260912,0.01662664199655821
2020-3Q,Others,1129155,0.07195550968764826
2020-2Q,Xiaomi,3635594,0.25388802469329785
2020-2Q,Samsung,2888149,0.2016909601649479
2020-2Q,Vivo,2409399,0.16825793881495216
2020-2Q,Oppo,1535129,0.1072041788657913
2020-2Q,Realme,1072165,0.07487355683700922
2020-2Q,Motorola,445380,0.031102661198665473
2020-2Q,Huawei,379220,0.026482444608554315
2020-2Q,Apple,348938,0.024367731809555735
2020-2Q,OnePlus,309208,0.0215932274999258
2020-2Q,Lenovo,243288,0.01698977106673161
2020-2Q,Others,1053205,0.07354950444056865
2020-1Q,Xiaomi,3307542,0.25399529721104036
2020-1Q,Samsung,2622762,0.20140914724705614
2020-1Q,Vivo,2165012,0.16625725883615955
2020-1Q,Oppo,1387060,0.10651617332434346
2020-1Q,Realme,960418,0.0737531542628432
2020-1Q,Motorola,411062,0.0315665877748989
2020-1Q,Huawei,348324,0.026748763252511507
2020-1Q,Apple,329329,0.02529008467170325
2020-1Q,OnePlus,298911,0.022954202330506848
2020-1Q,Lenovo,227154,0.017443783856010493
2020-1Q,Others,964486,0.07406554723292628
2024-2Q,null,null,null
2024-1Q,null,null,null
2021-4Q,Xiaomi,583871,0.2899425796785793
2021-4Q,Vivo,302823,0.1503778776579183
2021-4Q,Samsung,290183,0.14410102162784102
2021-4Q,Oppo,256274,0.12726226283639405
2021-4Q,Realme,176332,0.0875641279664228
2021-4Q,Apple,50504,0.0250796152644796
2021-4Q,Lava,32082,0.01593149487001098
2021-4Q,Motorola,31241,0.015513865445857896
2021-4Q,Tecno,30164,0.014979041557852103
2021-4Q,OnePlus,27508,0.013660107252797893
2021-4Q,Others,232765,0.11558800584184607
2021-3Q,Xiaomi,549749,0.292322343730226
2021-3Q,Vivo,281606,0.14974056510970282
2021-3Q,Samsung,274845,0.1461454855989442
2021-3Q,Oppo,238065,0.12658816798236333
2021-3Q,Realme,149451,0.07946875136257821
2021-3Q,Apple,44803,0.023823450276663195
2021-3Q,Lava,32894,0.0174909843849867
2021-3Q,Motorola,30197,0.016056887440671352
2021-3Q,Tecno,25897,0.013770414744877503
2021-3Q,Huawei,25680,0.013655027634415349
2021-3Q,Others,227439,0.12093792173457137
2021-2Q,Xiaomi,513196,0.2944070823468535
2021-2Q,Samsung,260440,0.14940759578487464
2021-2Q,Vivo,254841,0.14619559636543247
2021-2Q,Oppo,217962,0.12503908152535265
2021-2Q,Realme,128488,0.07371019492860917
2021-2Q,Apple,41436,0.023770746194678487
2021-2Q,Lava,32566,0.018682259884542418
2021-2Q,Motorola,30072,0.017251517510531215
2021-2Q,Huawei,23728,0.01361213113493897
2021-2Q,Gionee,23284,0.013357419982548843
2021-2Q,Others,217138,0.12456637434163764
2021-1Q,Xiaomi,481737,0.2968278155039801
2021-1Q,Samsung,242485,0.14940993289384585
2021-1Q,Vivo,234300,0.1443666506259277
2021-1Q,Oppo,202041,0.12448989525869851
2021-1Q,Realme,109409,0.06741361877222418
2021-1Q,Apple,37856,0.023325411549701747
2021-1Q,Lava,30512,0.01880032114339866
2021-1Q,Motorola,29736,0.018322179782384065
2021-1Q,Huawei,24038,0.014811291283593897
2021-1Q,Gionee,23591,0.014535867071772346
2021-1Q,Others,207246,0.12769701611447296
2022-4Q,null,null,null
2022-3Q,null,null,null
2022-2Q,null,null,null
2022-1Q,Xiaomi,615419,0.2871116775827007
2022-1Q,Vivo,324002,0.15115678547485564
2022-1Q,Samsung,304181,0.14190968624430425
2022-1Q,Oppo,276524,0.1290068547312948
2022-1Q,Realme,199933,0.09327482419967875
2022-1Q,Apple,54982,0.025650774930335348
2022-1Q,Tecno,36339,0.016953248521215238
2022-1Q,Motorola,31514,0.014702239299308648
2022-1Q,Lava,31262,0.014584673636319953
2022-1Q,OnePlus,30536,0.014245972559614422
2022-1Q,Others,238791,0.11140326282037226
2019-4Q,Xiaomi,297684,0.3019275923099159
2019-4Q,Samsung,148745,0.15086541338512796
2019-4Q,Vivo,122794,0.1245444725618569
2019-4Q,Oppo,112857,0.11446581705876088
2019-4Q,Realme,53624,0.05438842937486371
2019-4Q,Apple,25839,0.02620734422305504
2019-4Q,Motorola,23421,0.02375487476481954
2019-4Q,Lava,19583,0.01986216269670215
2019-4Q,Micromax,18835,0.019103499688116476
2019-4Q,Gionee,18172,0.018431048385051906
2019-4Q,Others,144391,0.14644934555172956
2019-3Q,Xiaomi,263685,0.30094706134784477
2019-3Q,Samsung,132840,0.15161199017557955
2019-3Q,Vivo,105663,0.12059453265524137
2019-3Q,Oppo,97560,0.11134647516959909
2019-3Q,Realme,44753,0.051077171005176995
2019-3Q,Apple,23709,0.02705938478675712
2019-3Q,Motorola,21767,0.024842955360974407
2019-3Q,Micromax,17578,0.020061996110406034
2019-3Q,Lava,17474,0.019943299580909946
2019-3Q,Gionee,16473,0.018800845484510102
2019-3Q,Others,134682,0.15371428832300066
2019-2Q,Xiaomi,230589,0.2984572930728977
2019-2Q,Samsung,119387,0.15452567489383293
2019-2Q,Vivo,90320,0.11690350671690376
2019-2Q,Oppo,84572,0.10946372198917168
2019-2Q,Realme,38005,0.049190852222939854
2019-2Q,Apple,21238,0.027488891448777704
2019-2Q,Motorola,20278,0.026246338675878816
2019-2Q,Micromax,15816,0.020471056933509188
2019-2Q,Lava,15031,0.019455011176503327
2019-2Q,Gionee,14637,0.01894504680929274
2019-2Q,Others,122730,0.15885260606029228
2019-1Q,Xiaomi,194324,0.29749313002809225
2019-1Q,Samsung,100938,0.1545272923507934
2019-1Q,Vivo,74159,0.11353097419646206
2019-1Q,Oppo,69132,0.10583507474682527
2019-1Q,Realme,31948,0.048909607244280125
2019-1Q,Apple,18364,0.028113685596405417
2019-1Q,Motorola,17796,0.027244127035157415
2019-1Q,Micromax,14398,0.02204208479726885
2019-1Q,Lava,13189,0.020191211028696962
2019-1Q,Lenovo,12312,0.018848600362826373
2019-1Q,Others,106645,0.16326421261319188
2023-4Q,null,null,null
2023-3Q,null,null,null
2023-2Q,null,null,null
2023-1Q,null,null,null
2018-4Q,Xiaomi,155301,0.29505664557142397
2018-4Q,Samsung,82316,0.15639231451733945
2018-4Q,Vivo,57665,0.10955783585988604
2018-4Q,Oppo,53543,0.10172644074301358
2018-4Q,Realme,25714,0.04885407424436156
2018-4Q,Apple,15419,0.029294585469931203
2018-4Q,Motorola,15298,0.02906469735514674
2018-4Q,Micromax,11894,0.02259743171278045
2018-4Q,Lenovo,10676,0.020283351350735168
2018-4Q,Lava,10441,0.019836874433591785
2018-4Q,Others,88076,0.16733574874179005
2018-3Q,Xiaomi,119009,0.2919506223720298
2018-3Q,Samsung,63923,0.15681469161061148
2018-3Q,Vivo,41723,0.10235407252584426
2018-3Q,Oppo,39284,0.09637076396963944
2018-3Q,Realme,19585,0.04804555066554802
2018-3Q,Motorola,12222,0.02998277866910022
2018-3Q,Apple,12074,0.029619707875201774
2018-3Q,Micromax,10555,0.02589332587566297
