state, date, name, count, amount
jharkhand,2021-1Q,hazaribagh district,271,134641.0
jharkhand,2021-1Q,simdega district,65,55468.0
jharkhand,2021-1Q,garhwa district,158,144421.0
jharkhand,2021-1Q,saraikela kharsawan district,153,93522.0
jharkhand,2021-1Q,gumla district,67,57850.0
jharkhand,2021-1Q,chatra district,97,51594.0
jharkhand,2021-1Q,khunti district,35,30639.0
jharkhand,2021-1Q,dhanbad district,570,392616.0
jharkhand,2021-1Q,godda district,85,53107.0
jharkhand,2021-1Q,deoghar district,135,72035.0
jharkhand,2021-1Q,palamu district,271,186504.0
jharkhand,2021-1Q,latehar district,66,34684.0
jharkhand,2021-1Q,west singhbhum district,91,79765.0
jharkhand,2021-1Q,pakur district,41,36195.0
jharkhand,2021-1Q,lohardaga district,37,28508.0
jharkhand,2021-1Q,sahebganj district,72,46009.0
jharkhand,2021-1Q,giridih district,184,108108.0
jharkhand,2021-1Q,bokaro district,403,259603.0
jharkhand,2022-4Q,ramgarh district,508,731301.0
jharkhand,2022-4Q,ranchi district,3465,4954150.0
jharkhand,2022-4Q,east singhbhum district,2922,3742763.0
jharkhand,2022-4Q,jamtara district,118,140089.0
jharkhand,2022-4Q,dumka district,211,372982.0
jharkhand,2022-4Q,koderma district,162,208583.0
jharkhand,2022-4Q,hazaribagh district,489,820023.0
jharkhand,2022-4Q,simdega district,165,264772.0
jharkhand,2022-4Q,garhwa district,230,356175.0
jharkhand,2022-4Q,saraikela kharsawan district,821,1001690.0
jharkhand,2022-4Q,gumla district,149,270759.0
jharkhand,2022-4Q,chatra district,165,203127.0
jharkhand,2022-4Q,khunti district,160,277756.0
jharkhand,2022-4Q,dhanbad district,2647,3394523.0
jharkhand,2022-4Q,godda district,293,447690.0
jharkhand,2022-4Q,deoghar district,446,699994.0
jharkhand,2022-4Q,palamu district,836,1119095.0
jharkhand,2022-4Q,latehar district,184,178558.0
jharkhand,2022-4Q,west singhbhum district,391,536241.0
jharkhand,2022-4Q,pakur district,106,109855.0
jharkhand,2022-4Q,lohardaga district,270,267802.0
jharkhand,2022-4Q,sahebganj district,192,276457.0
jharkhand,2022-4Q,giridih district,411,577270.0
jharkhand,2022-4Q,bokaro district,1438,2196150.0
jharkhand,2022-3Q,ramgarh district,475,754788.0
jharkhand,2022-3Q,ranchi district,3281,4087473.0
jharkhand,2022-3Q,east singhbhum district,2570,2947659.0
jharkhand,2022-3Q,jamtara district,73,89050.0
jharkhand,2022-3Q,dumka district,181,297086.0
jharkhand,2022-3Q,koderma district,155,169952.0
jharkhand,2022-3Q,hazaribagh district,439,596772.0
jharkhand,2022-3Q,simdega district,97,187937.0
jharkhand,2022-3Q,garhwa district,220,270071.0
jharkhand,2022-3Q,saraikela kharsawan district,575,658243.0
jharkhand,2022-3Q,gumla district,120,158764.0
jharkhand,2022-3Q,chatra district,146,207000.0
jharkhand,2022-3Q,khunti district,124,239690.0
jharkhand,2022-3Q,dhanbad district,2278,2802748.0
jharkhand,2022-3Q,godda district,197,264261.0
jharkhand,2022-3Q,deoghar district,335,432550.0
jharkhand,2022-3Q,palamu district,492,613354.0
jharkhand,2022-3Q,latehar district,136,138017.0
jharkhand,2022-3Q,west singhbhum district,267,401967.0
jharkhand,2022-3Q,pakur district,104,154631.0
jharkhand,2022-3Q,lohardaga district,283,207259.0
jharkhand,2022-3Q,sahebganj district,119,185356.0
jharkhand,2022-3Q,giridih district,353,445260.0
jharkhand,2022-3Q,bokaro district,1368,1846969.0
jharkhand,2022-2Q,ramgarh district,328,524659.0
jharkhand,2022-2Q,ranchi district,2225,3046609.0
jharkhand,2022-2Q,east singhbhum district,1708,2091608.0
jharkhand,2022-2Q,jamtara district,45,70077.0
jharkhand,2022-2Q,dumka district,107,168017.0
jharkhand,2022-2Q,koderma district,124,198870.0
jharkhand,2022-2Q,hazaribagh district,320,467770.0
jharkhand,2022-2Q,simdega district,65,117705.0
jharkhand,2022-2Q,garhwa district,169,304089.0
jharkhand,2022-2Q,saraikela kharsawan district,385,503592.0
jharkhand,2022-2Q,gumla district,99,177888.0
jharkhand,2022-2Q,chatra district,118,187175.0
jharkhand,2022-2Q,khunti district,64,112073.0
jharkhand,2022-2Q,dhanbad district,1262,1847695.0
jharkhand,2022-2Q,godda district,170,272725.0
jharkhand,2022-2Q,deoghar district,244,332029.0
jharkhand,2022-2Q,palamu district,335,452609.0
jharkhand,2022-2Q,latehar district,76,103310.0
jharkhand,2022-2Q,west singhbhum district,182,336897.0
jharkhand,2022-2Q,pakur district,46,69193.0
jharkhand,2022-2Q,lohardaga district,81,93961.0
jharkhand,2022-2Q,sahebganj district,94,174922.0
jharkhand,2022-2Q,giridih district,287,459744.0
jharkhand,2022-2Q,bokaro district,943,1351623.0
jharkhand,2022-1Q,ramgarh district,299,447478.0
jharkhand,2022-1Q,ranchi district,2342,3350440.0
jharkhand,2022-1Q,east singhbhum district,1582,1994586.0
jharkhand,2022-1Q,jamtara district,89,139277.0
jharkhand,2022-1Q,dumka district,159,244881.0
jharkhand,2022-1Q,koderma district,93,183047.0
jharkhand,2022-1Q,hazaribagh district,322,588476.0
jharkhand,2022-1Q,simdega district,68,149968.0
jharkhand,2022-1Q,garhwa district,200,295904.0
jharkhand,2022-1Q,saraikela kharsawan district,389,538634.0
jharkhand,2022-1Q,gumla district,102,265852.0
jharkhand,2022-1Q,chatra district,81,132869.0
jharkhand,2022-1Q,khunti district,155,189976.0
jharkhand,2022-1Q,dhanbad district,1203,1741406.0
jharkhand,2022-1Q,godda district,129,218015.0
jharkhand,2022-1Q,deoghar district,204,295711.0
jharkhand,2022-1Q,palamu district,379,664690.0
jharkhand,2022-1Q,latehar district,109,142219.0
jharkhand,2022-1Q,west singhbhum district,181,342409.0
jharkhand,2022-1Q,pakur district,96,118084.0
jharkhand,2022-1Q,lohardaga district,80,116551.0
jharkhand,2022-1Q,sahebganj district,100,128839.0
jharkhand,2022-1Q,giridih district,202,298725.0
jharkhand,2022-1Q,bokaro district,809,1231429.0
jharkhand,2023-4Q,ramgarh district,601,1083013.0
jharkhand,2023-4Q,ranchi district,4651,7441219.0
jharkhand,2023-4Q,east singhbhum district,4283,5861735.0
jharkhand,2023-4Q,jamtara district,146,198706.0
jharkhand,2023-4Q,dumka district,281,463515.0
jharkhand,2023-4Q,koderma district,207,382924.0
jharkhand,2023-4Q,hazaribagh district,678,1310320.0
jharkhand,2023-4Q,simdega district,169,234638.0
jharkhand,2023-4Q,garhwa district,328,420409.0
jharkhand,2023-4Q,saraikela kharsawan district,1193,1592632.0
jharkhand,2023-4Q,gumla district,214,341196.0
jharkhand,2023-4Q,chatra district,267,400454.0
jharkhand,2023-4Q,khunti district,166,270289.0
jharkhand,2023-4Q,dhanbad district,3263,4735925.0
jharkhand,2023-4Q,godda district,360,501524.0
jharkhand,2023-4Q,deoghar district,685,1179198.0
jharkhand,2023-4Q,palamu district,736,925141.0
jharkhand,2023-4Q,latehar district,427,474700.0
jharkhand,2023-4Q,west singhbhum district,541,802644.0
jharkhand,2023-4Q,pakur district,162,181523.0
jharkhand,2023-4Q,lohardaga district,157,241107.0
jharkhand,2023-4Q,sahebganj district,265,402347.0
jharkhand,2023-4Q,giridih district,492,809699.0
jharkhand,2023-4Q,bokaro district,2126,3229786.0
jharkhand,2023-3Q,ramgarh district,628,948269.0
jharkhand,2023-3Q,ranchi district,4543,5962408.0
jharkhand,2023-3Q,east singhbhum district,4396,4714889.0
jharkhand,2023-3Q,jamtara district,83,118764.0
jharkhand,2023-3Q,dumka district,248,421914.0
jharkhand,2023-3Q,koderma district,191,220453.0
jharkhand,2023-3Q,hazaribagh district,567,819073.0
jharkhand,2023-3Q,simdega district,104,155725.0
jharkhand,2023-3Q,garhwa district,268,338897.0
jharkhand,2023-3Q,saraikela kharsawan district,1077,1291701.0
jharkhand,2023-3Q,gumla district,154,309392.0
jharkhand,2023-3Q,chatra district,228,308058.0
jharkhand,2023-3Q,khunti district,144,253328.0
jharkhand,2023-3Q,dhanbad district,2437,3232731.0
jharkhand,2023-3Q,godda district,323,481530.0
jharkhand,2023-3Q,deoghar district,394,639073.0
jharkhand,2023-3Q,palamu district,535,695377.0
jharkhand,2023-3Q,latehar district,154,142128.0
jharkhand,2023-3Q,west singhbhum district,369,546821.0
jharkhand,2023-3Q,pakur district,130,195084.0
jharkhand,2023-3Q,lohardaga district,88,100761.0
jharkhand,2023-3Q,sahebganj district,172,178708.0
jharkhand,2023-3Q,giridih district,385,527131.0
jharkhand,2023-3Q,bokaro district,1860,2563487.0
jharkhand,2023-2Q,ramgarh district,459,767058.0
jharkhand,2023-2Q,ranchi district,3303,5125799.0
jharkhand,2023-2Q,east singhbhum district,4220,4665989.0
jharkhand,2023-2Q,jamtara district,87,101585.0
jharkhand,2023-2Q,dumka district,203,281146.0
jharkhand,2023-2Q,koderma district,163,281781.0
jharkhand,2023-2Q,hazaribagh district,469,776237.0
jharkhand,2023-2Q,simdega district,96,164466.0
jharkhand,2023-2Q,garhwa district,282,399554.0
jharkhand,2023-2Q,saraikela kharsawan district,1094,1201420.0
jharkhand,2023-2Q,gumla district,165,297123.0
jharkhand,2023-2Q,chatra district,162,231928.0
jharkhand,2023-2Q,khunti district,120,232212.0
jharkhand,2023-2Q,dhanbad district,1934,2695083.0
jharkhand,2023-2Q,godda district,247,427627.0
jharkhand,2023-2Q,deoghar district,295,453455.0
jharkhand,2023-2Q,palamu district,545,767545.0
jharkhand,2023-2Q,latehar district,138,201100.0
jharkhand,2023-2Q,west singhbhum district,308,484218.0
jharkhand,2023-2Q,pakur district,85,125014.0
jharkhand,2023-2Q,lohardaga district,107,114950.0
jharkhand,2023-2Q,sahebganj district,167,265384.0
jharkhand,2023-2Q,giridih district,324,630943.0
jharkhand,2023-2Q,bokaro district,1689,2524598.0
jharkhand,2023-1Q,ramgarh district,457,860169.0
jharkhand,2023-1Q,ranchi district,3361,4959921.0
jharkhand,2023-1Q,east singhbhum district,3445,4138971.0
jharkhand,2023-1Q,jamtara district,123,205553.0
jharkhand,2023-1Q,dumka district,201,291230.0
jharkhand,2023-1Q,koderma district,135,282759.0
jharkhand,2023-1Q,hazaribagh district,412,895618.0
jharkhand,2023-1Q,simdega district,142,222682.0
jharkhand,2023-1Q,garhwa district,275,412989.0
jharkhand,2023-1Q,saraikela kharsawan district,959,1214912.0
jharkhand,2023-1Q,gumla district,197,360162.0
jharkhand,2023-1Q,chatra district,177,246712.0
jharkhand,2023-1Q,khunti district,158,286600.0
jharkhand,2023-1Q,dhanbad district,2024,3004847.0
jharkhand,2023-1Q,godda district,272,447004.0
jharkhand,2023-1Q,deoghar district,358,556745.0
jharkhand,2023-1Q,palamu district,862,1272161.0
jharkhand,2023-1Q,latehar district,166,312407.0
jharkhand,2023-1Q,west singhbhum district,343,546385.0
jharkhand,2023-1Q,pakur district,114,168629.0
jharkhand,2023-1Q,lohardaga district,91,143364.0
jharkhand,2023-1Q,sahebganj district,245,367373.0
jharkhand,2023-1Q,giridih district,317,557669.0
jharkhand,2023-1Q,bokaro district,1274,2068544.0
jharkhand,2020-4Q,ramgarh district,172,123911.0
jharkhand,2020-4Q,ranchi district,670,559639.0
jharkhand,2020-4Q,east singhbhum district,426,349290.0
jharkhand,2020-4Q,jamtara district,27,21212.0
jharkhand,2020-4Q,dumka district,50,30957.0
jharkhand,2020-4Q,koderma district,90,58807.0
jharkhand,2020-4Q,hazaribagh district,201,137221.0
jharkhand,2020-4Q,simdega district,31,59161.0
jharkhand,2020-4Q,garhwa district,121,99467.0
jharkhand,2020-4Q,saraikela kharsawan district,133,103772.0
jharkhand,2020-4Q,gumla district,45,53802.0
jharkhand,2020-4Q,chatra district,68,72700.0
jharkhand,2020-4Q,khunti district,22,14654.0
jharkhand,2020-4Q,dhanbad district,553,360209.0
jharkhand,2020-4Q,godda district,58,48432.0
jharkhand,2020-4Q,deoghar district,96,70532.0
jharkhand,2020-4Q,palamu district,216,179548.0
jharkhand,2020-4Q,latehar district,50,35737.0
jharkhand,2020-4Q,west singhbhum district,84,62701.0
jharkhand,2020-4Q,pakur district,24,9298.0
jharkhand,2020-4Q,lohardaga district,31,28363.0
jharkhand,2020-4Q,sahebganj district,57,53731.0
jharkhand,2020-4Q,giridih district,138,92474.0
jharkhand,2020-4Q,bokaro district,296,231406.0
jharkhand,2020-3Q,ramgarh district,199,60283.0
jharkhand,2020-3Q,ranchi district,1123,283853.0
jharkhand,2020-3Q,east singhbhum district,698,168697.0
jharkhand,2020-3Q,jamtara district,31,6282.0
jharkhand,2020-3Q,dumka district,79,18961.0
jharkhand,2020-3Q,koderma district,79,18309.0
jharkhand,2020-3Q,hazaribagh district,238,63439.0
jharkhand,2020-3Q,simdega district,14,3235.0
jharkhand,2020-3Q,garhwa district,67,19425.0
jharkhand,2020-3Q,saraikela kharsawan district,185,42177.0
jharkhand,2020-3Q,gumla district,42,13677.0
jharkhand,2020-3Q,chatra district,60,12606.0
jharkhand,2020-3Q,khunti district,16,4051.0
jharkhand,2020-3Q,dhanbad district,1459,365170.0
jharkhand,2020-3Q,godda district,64,13181.0
jharkhand,2020-3Q,deoghar district,97,20112.0
jharkhand,2020-3Q,palamu district,121,24683.0
jharkhand,2020-3Q,latehar district,56,14762.0
jharkhand,2020-3Q,west singhbhum district,88,22388.0
jharkhand,2020-3Q,pakur district,19,4473.0
jharkhand,2020-3Q,lohardaga district,19,4039.0
jharkhand,2020-3Q,sahebganj district,58,14523.0
jharkhand,2020-3Q,giridih district,144,32688.0
jharkhand,2020-3Q,bokaro district,412,118920.0
jharkhand,2020-2Q,ramgarh district,44,9554.0
jharkhand,2020-2Q,ranchi district,376,71618.0
jharkhand,2020-2Q,east singhbhum district,283,56879.0
jharkhand,2020-2Q,jamtara district,16,3204.0
jharkhand,2020-2Q,dumka district,9,2326.0
jharkhand,2020-2Q,koderma district,24,5581.0
jharkhand,2020-2Q,hazaribagh district,59,12131.0
jharkhand,2020-2Q,simdega district,3,693.0
jharkhand,2020-2Q,garhwa district,22,5537.0
jharkhand,2020-2Q,saraikela kharsawan district,69,13249.0
jharkhand,2020-2Q,gumla district,2,457.0
jharkhand,2020-2Q,chatra district,26,6364.0
jharkhand,2020-2Q,khunti district,2,462.0
jharkhand,2020-2Q,dhanbad district,741,134652.0
jharkhand,2020-2Q,godda district,28,6191.0
jharkhand,2020-2Q,deoghar district,42,8257.0
jharkhand,2020-2Q,palamu district,43,9949.0
jharkhand,2020-2Q,latehar district,13,2808.0
jharkhand,2020-2Q,west singhbhum district,19,4181.0
jharkhand,2020-2Q,pakur district,3,688.0
jharkhand,2020-2Q,lohardaga district,5,986.0
jharkhand,2020-2Q,sahebganj district,19,4214.0
jharkhand,2020-2Q,giridih district,40,9051.0
jharkhand,2020-2Q,bokaro district,175,35999.0
chhattisgarh,2024-2Q,dhamtari district,272,446370.0
chhattisgarh,2024-2Q,korba district,1003,1593038.0
chhattisgarh,2024-2Q,surajpur district,272,556877.0
chhattisgarh,2024-2Q,baloda bazar district,464,729308.0
chhattisgarh,2024-2Q,sukma district,111,164280.0
chhattisgarh,2024-2Q,raigarh district,979,1397659.0
chhattisgarh,2024-2Q,janjgir champa district,682,1118473.0
chhattisgarh,2024-2Q,jashpur district,207,329787.0
chhattisgarh,2024-2Q,balod district,290,490569.0
chhattisgarh,2024-2Q,kabirdham district,185,364699.0
chhattisgarh,2024-2Q,surguja district,465,1002603.0
chhattisgarh,2024-2Q,dantewada district,182,347879.0
chhattisgarh,2024-2Q,gariyaband district,161,193897.0
chhattisgarh,2024-2Q,durg district,2258,3780232.0
chhattisgarh,2024-2Q,rajnandgaon district,598,1029575.0
chhattisgarh,2024-2Q,raipur district,3646,6000577.0
chhattisgarh,2024-2Q,narayanpur district,60,129704.0
chhattisgarh,2024-2Q,kanker district,321,571404.0
chhattisgarh,2024-2Q,korea district,299,450032.0
chhattisgarh,2024-2Q,mungeli district,129,186251.0
chhattisgarh,2024-2Q,bilaspur district,1489,2337487.0
chhattisgarh,2024-2Q,balrampur district,209,379480.0
chhattisgarh,2024-2Q,bijapur district,109,165664.0
chhattisgarh,2024-2Q,bemetara district,223,351612.0
chhattisgarh,2024-2Q,bastar district,569,870413.0
chhattisgarh,2024-2Q,kondagaon district,176,272696.0
chhattisgarh,2024-2Q,mahasamund district,365,675177.0
chhattisgarh,2024-1Q,dhamtari district,315,582935.0
chhattisgarh,2024-1Q,korba district,1264,2024895.0
chhattisgarh,2024-1Q,surajpur district,331,514195.0
chhattisgarh,2024-1Q,baloda bazar district,579,789583.0
chhattisgarh,2024-1Q,sukma district,113,200262.0
chhattisgarh,2024-1Q,raigarh district,1243,1713513.0
chhattisgarh,2024-1Q,janjgir champa district,847,1175253.0
chhattisgarh,2024-1Q,jashpur district,278,490098.0
chhattisgarh,2024-1Q,balod district,324,479015.0
chhattisgarh,2024-1Q,kabirdham district,263,372826.0
chhattisgarh,2024-1Q,surguja district,591,1143999.0
chhattisgarh,2024-1Q,dantewada district,253,370379.0
chhattisgarh,2024-1Q,gariyaband district,226,241290.0
chhattisgarh,2024-1Q,durg district,2798,4503702.0
chhattisgarh,2024-1Q,rajnandgaon district,796,1161349.0
chhattisgarh,2024-1Q,raipur district,4431,6662939.0
chhattisgarh,2024-1Q,narayanpur district,97,163157.0
chhattisgarh,2024-1Q,kanker district,443,715127.0
chhattisgarh,2024-1Q,korea district,348,582205.0
chhattisgarh,2024-1Q,mungeli district,169,196702.0
chhattisgarh,2024-1Q,bilaspur district,1885,2705056.0
chhattisgarh,2024-1Q,balrampur district,290,475422.0
chhattisgarh,2024-1Q,bijapur district,114,161834.0
chhattisgarh,2024-1Q,bemetara district,297,432629.0
chhattisgarh,2024-1Q,bastar district,652,1182790.0
chhattisgarh,2024-1Q,kondagaon district,200,326522.0
chhattisgarh,2024-1Q,mahasamund district,432,715582.0
chhattisgarh,2021-4Q,dhamtari district,131,207458.0
chhattisgarh,2021-4Q,korba district,389,532770.0
chhattisgarh,2021-4Q,surajpur district,125,205359.0
chhattisgarh,2021-4Q,baloda bazar district,138,176942.0
chhattisgarh,2021-4Q,sukma district,55,79202.0
chhattisgarh,2021-4Q,raigarh district,230,349708.0
chhattisgarh,2021-4Q,janjgir champa district,266,334273.0
chhattisgarh,2021-4Q,jashpur district,102,108590.0
chhattisgarh,2021-4Q,balod district,119,146398.0
chhattisgarh,2021-4Q,kabirdham district,69,129770.0
chhattisgarh,2021-4Q,surguja district,210,297790.0
chhattisgarh,2021-4Q,dantewada district,88,115936.0
chhattisgarh,2021-4Q,gariyaband district,75,109472.0
chhattisgarh,2021-4Q,durg district,857,1120413.0
chhattisgarh,2021-4Q,rajnandgaon district,145,274029.0
chhattisgarh,2021-4Q,raipur district,1504,1759887.0
chhattisgarh,2021-4Q,narayanpur district,45,79647.0
chhattisgarh,2021-4Q,kanker district,161,220818.0
chhattisgarh,2021-4Q,korea district,115,189229.0
chhattisgarh,2021-4Q,mungeli district,28,57201.0
chhattisgarh,2021-4Q,bilaspur district,510,802349.0
chhattisgarh,2021-4Q,balrampur district,98,156751.0
chhattisgarh,2021-4Q,bijapur district,55,89669.0
chhattisgarh,2021-4Q,bemetara district,82,108381.0
chhattisgarh,2021-4Q,bastar district,183,266874.0
chhattisgarh,2021-4Q,kondagaon district,84,131081.0
chhattisgarh,2021-4Q,mahasamund district,165,179042.0
chhattisgarh,2021-3Q,dhamtari district,79,44360.0
chhattisgarh,2021-3Q,korba district,281,237893.0
chhattisgarh,2021-3Q,surajpur district,101,99127.0
chhattisgarh,2021-3Q,baloda bazar district,155,113239.0
chhattisgarh,2021-3Q,sukma district,34,30758.0
chhattisgarh,2021-3Q,raigarh district,265,178817.0
chhattisgarh,2021-3Q,janjgir champa district,229,152293.0
chhattisgarh,2021-3Q,jashpur district,61,44172.0
chhattisgarh,2021-3Q,balod district,71,44741.0
chhattisgarh,2021-3Q,kabirdham district,64,47442.0
chhattisgarh,2021-3Q,surguja district,109,83204.0
chhattisgarh,2021-3Q,dantewada district,53,69575.0
chhattisgarh,2021-3Q,gariyaband district,56,46326.0
chhattisgarh,2021-3Q,durg district,564,457493.0
chhattisgarh,2021-3Q,rajnandgaon district,212,165704.0
chhattisgarh,2021-3Q,raipur district,1145,798270.0
chhattisgarh,2021-3Q,narayanpur district,18,30512.0
